,User,Date Created,Number of Likes,Source of Tweet,Tweet
2138,Teejayejide,2022-11-29 08:54:30+00:00,0,Twitter for Android,@omoluabi1sq @officialjandor We are coming Lagosian it is Time we change the narrative
2139,omoluabi1sq,2022-11-29 08:52:07+00:00,40,Twitter for iPhone,"Over 30 political parties with potential voters and 2 Gubernatorial candidates, support and begin mobilization for the emergence of the PDP candidate, @officialjandor (Jandor) in Lagos. 

In their words, never again will a man determine the fate of Lagosians again. https://t.co/BmrKElBpR3"
2140,lanreisrael,2022-11-29 08:26:16+00:00,3,Twitter for Android,@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 These has shown that people believe in the capacity of Jandor. Jandor is an independent Politician. He will not take order from any baba before he acts.
2141,Oluwaseun_2022,2022-11-29 08:25:33+00:00,2,Twitter for Android,@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 Ja fun Eko 2023 all the way
2142,oga_pharmacist,2022-11-29 08:18:13+00:00,0,Twitter for Android,"@PrideOfAPeacock @officialjandor NG, change your ways 😏😏😏"
2143,PrideOfAPeacock,2022-11-29 07:13:28+00:00,0,Twitter for iPhone,@oga_pharmacist @officialjandor Lol. Rest😝
2144,oga_pharmacist,2022-11-29 07:12:23+00:00,0,Twitter for Android,"@PrideOfAPeacock @officialjandor Yaaa...thanks, 

You should leave Obi alone and put up your own beautiful face too 😉😉.

And yes, he is giving it a good go, you dey see una party and candidate for that same light?? Lol

NG"
2145,PrideOfAPeacock,2022-11-29 07:10:10+00:00,1,Twitter for iPhone,@oga_pharmacist @officialjandor I like your second sentence 😝👍 New dp. Nice 👍
2146,oga_pharmacist,2022-11-29 07:06:24+00:00,4,Twitter for Android,"I have been watching @officialjandor campaign jingles on TV &amp; following the campaigns.

Very very impressive and interesting, it will be a tough battle, but I'm happy he is giving the PDP and himself a very very good fighting chance .

Fingers crossed.

Wishing him all the best."
2147,t_tbabs9,2022-11-29 06:26:15+00:00,0,Twitter for Android,"@officialjandor That's political power.If you are the governor,you will do same for your party."
2148,Rega09831412,2022-11-29 05:52:40+00:00,3,Twitter for iPhone,@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 For the first time pdp is fighting hard in Lagos! Thank God for Jandor and I’m glad abode George’s treachery has been discovered!
2149,KunleOshobi,2022-11-29 05:22:55+00:00,2,Twitter for Android,"@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 Awesome development, may God reward Jandor's efforts with success."
2150,Emmanuelokoruw5,2022-11-29 04:12:32+00:00,0,Twitter for Android,@officialjandor Please when is Lagos rally of PDP
2151,lepostic,2022-11-29 02:37:48+00:00,1,Twitter for Android,"@officialjandor I believe Lagos, under your leadership, will run much more efficiently. However, try as much as you can to bridge the gap between Chief Bode George's camp and yours. Please charge into this guber contest with a united house. I truly wish you success."
2152,lepostic,2022-11-29 02:29:12+00:00,0,Twitter for Android,@officialjandor I wish you success in your quest to becoming the Governor of Lagos State.
2153,didiriz82,2022-11-28 22:44:52+00:00,0,Twitter for Android,@officialjandor Jaja of Opobo.
2154,Teejayejide,2022-11-28 22:05:00+00:00,0,Twitter for Android,@officialjandor Glory be to God the breath of fresh Air has come to stay
2155,ADEGBOLADANIEL8,2022-11-28 21:58:54+00:00,2,Twitter for Android,@officialjandor Your Breath of fresh air agenda.... shall paved Way for our great party to emerge victory at the polls....
2156,ceepsalm,2022-11-28 21:57:22+00:00,0,Twitter for Android,@officialjandor Big up's
2157,LarryG86637960,2022-11-28 21:55:00+00:00,1,Twitter for iPhone,@officialjandor A breath of fresh air is here 💯...JandorFunke 2023...Lagos we are ready💯🙏
2158,FOlufisay,2022-11-28 21:41:01+00:00,0,Twitter for Android,@officialjandor I pray you breakthrough sir!
2159,Dapo_Ekiti,2022-11-28 21:40:49+00:00,2,Twitter for Android,@officialjandor Jendor ....just fùn Ekò
2160,Bolakalegatta35,2022-11-28 21:03:41+00:00,0,Twitter for Android,@officialjandor https://t.co/U5sjY825MA
2161,officialjandor,2022-11-28 20:52:39+00:00,34,Twitter for iPhone,"Funke and I feel reenergised to see through till the very last vote is counted and a new era dawn on Lagos politics. The future we all deserve is within reach.

JAFUN-EKO, JanFun Eto e… 
#JandorFunke
#JandorforGovernor
#LagosforLagos"
2162,officialjandor,2022-11-28 20:52:38+00:00,31,Twitter for iPhone,I thank them for modelling the kind of mindset that should define politics in Lagos &amp; across the country. Politics that prioritises competence and collaboration over personal interest and monetary rewards.
2163,officialjandor,2022-11-28 20:52:37+00:00,28,Twitter for iPhone,They have adopted us as their candidates and shown confidence in our capacity to upset the status quo at the polls next year.
2164,officialjandor,2022-11-28 20:52:36+00:00,32,Twitter for iPhone,"Today, the conference of Registered and deregistered political parties (CPP), comprising 30 political parties, have announced that they are putting their weight behind our candidacy ."
2165,officialjandor,2022-11-28 20:52:35+00:00,25,Twitter for iPhone,… people deserve leadership that is not only present but proactive. Our commitment to the people has not gone unnoticed as we are honoured to receive endorsement from unexpected quarters.
2166,officialjandor,2022-11-28 20:52:34+00:00,238,Twitter for iPhone,"Over the last month, we have devoted time, resources and manpower towards our goal of connecting with Lagosians from all walks of life and sharing our message of ‘a breath of fresh air’. We have done this, not for accolades but because the … https://t.co/oMlzftZ2Jp"
2167,Tijaybarry,2022-11-28 20:05:20+00:00,3,Twitter for Android,"@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 It's a great movement, join us to have a breath of fresh air in Lagos"
2168,ADEGBOLADANIEL8,2022-11-28 20:01:54+00:00,3,Twitter for Android,"@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 We are still waiting for others to join...
Operations rescue Lagos State"
2169,QudusIbrahim33,2022-11-28 20:00:26+00:00,4,Twitter for Android,@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 Nice one
2170,lagosforlagos,2022-11-28 19:53:11+00:00,120,Twitter for Android,"30 political parties declare support for JANDOR

The conference of Registered and Deregistered Political Parties (CPP) consisting of 30 political parties today adopted Lagos PDP Governorship candidate, @officialjandor as their preferred candidate for the 2023 general elections. https://t.co/7tPq5xMBxh"
2171,IdonoKingsley,2022-11-28 19:51:23+00:00,1,Twitter for Android,@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 This is good news
2172,group_democrat,2022-11-28 19:47:38+00:00,1,Twitter for Android,Jandor @officialjandor 🙏🙏🙏🙏❤️❤️ next Governor of Lagos by God's grace.
2173,kbaba1212,2022-11-28 19:39:24+00:00,5,Twitter for Android,@babs_hub @OfficialPDPNig @officialjandor @Gugumedia_ @AERO4SENATE @Mohidin04 As e dey go! Jandor has converted Apc to the opposition in Lagos. They are now playing defence
2174,babs_hub,2022-11-28 19:34:42+00:00,77,Twitter for Android,"30 political parties declare support for JANDOR

The conference of Registered and Deregistered Political Parties (CPP) consisting of 30 political parties today adopted Lagos @OfficialPDPNig Governorship candidate, @officialjandor as their preferred governorship candidate https://t.co/DpAdeH98HQ"
2175,CokerGrace4,2022-11-28 19:22:16+00:00,0,Twitter for iPhone,"@Teejayejide @officialjandor This is a golden opportunity to do it right, JAFUN EKO e"
2176,Aladay7,2022-11-28 19:01:06+00:00,0,Twitter for Android,@ogwoemenike @AMADIOH95551223 @Abdullaahmoj07 @banjiakinleye @officialjandor He is from the TInubu family in Kakawa Lagos.
2177,Thavtv_NG,2022-11-28 18:53:56+00:00,0,Twitter Web App,"@officialjandor Ademola Adeleke Sworn In As Osun State Governor
https://t.co/Dx5uioNO5O"
2178,Aladay7,2022-11-28 18:39:03+00:00,0,Twitter for Android,"@ogwoemenike @Abdullaahmoj07 @AMADIOH95551223 @banjiakinleye @officialjandor Is your father a Lagosian, Tinubu's father is a Lagosian and from the TInubu family. You can google Deji Tinubu and Wale Tinubu and compare them. You see that he is a true son"
2179,GaniuQuadri4,2022-11-28 18:33:53+00:00,2,Twitter for iPhone,"Itura EKO ✅
#officialjandor 
#LagosforLagos https://t.co/syXtx0RqLV"
2180,ASurajudee,2022-11-28 18:22:36+00:00,1,Twitter for Android,"@bola_jaytows @honatoa @keepSearching25 @officialjandor @jidesanwoolu Sir inner roads are this inner roads have no name alternative to lekki-epe is ongoing is okay
Mind you Ambode use just 4years to finish all the roads that link from Abule egba down to ojuore, Abule egba fly over, oshodi too is there now give me one or two places he as done"
2181,JandorStudents,2022-11-28 17:25:20+00:00,0,Twitter for Android,"As he marks his 45th birthday, we are praying his effort be crown with success on all steps he takes. 

Alakani, Na Confirm Bobo you be!
We love you.
On your Mandate, We shall stand! 

@funkeakindele @officialjandor https://t.co/Z3YLKs7CvQ"
2182,john07jay,2022-11-28 16:11:31+00:00,3,Twitter for Android,"I just love @officialjandor campaign strategy. He is showing Lagosians and the world the hidden real lagos.
If @OfficialAPCNg  @officialABAT and his boi boi @jidesanwoolu say they hv worked show them this video. Very saddening one at that https://t.co/w1ZMScKi6R"
2183,odogwu_obi,2022-11-28 14:52:10+00:00,0,Twitter for Android,@Olami_cols @officialjandor GeJ won lagos in 2011 until BAT deceived the people of Lagos in 2015. But lagosians are wiser now.
2184,TamunoalaI,2022-11-28 14:48:45+00:00,0,Twitter for Android,@officialjandor That's because they are marketing a bad product that can only be sold by compulsion.
2185,Abdulhafeez_92,2022-11-28 14:12:49+00:00,1,Twitter for Android,"@EniyeAmeze @frankobisike @tajudine2013gm2 @officialjandor That's the way to insult him back. He'll keep himself in check.

How can you be saying nasty things about ""My wife"" just because she supported Tinubu... There's moral decadence here"
2186,Olami_cols,2022-11-28 13:46:24+00:00,1,Twitter for Android,"@odogwu_obi @officialjandor Obinna just did analysis of how Lagos Southwest would be voted This remind me on how they said same to GEJ with their fraudulent TAN ,yet Lagos went to APC when results came https://t.co/oXxJE0VunY sure of your region and not other people's region Nwoke"
2187,Aladay7,2022-11-28 13:14:55+00:00,0,Twitter Web App,"@ogwoemenike @AMADIOH95551223 @Abdullaahmoj07 @banjiakinleye @officialjandor Bola Ahmed Tinubu is from the Tinubu family of Kakawa, Lagos. My grandmother is a family friend of the former Iya loja, as was also an Iya loja in a market on Lagos Island."
2188,GroupJandor,2022-11-28 13:05:34+00:00,1,Twitter for Android,@Teejayejide @officialjandor We will stand and ensure our votes count this time. Jandor for Lagos
2189,GroupJandor,2022-11-28 13:04:56+00:00,1,Twitter for Android,@IdonoKingsley @JanDor @officialjandor our choice of a quality representation
2190,GroupJandor,2022-11-28 13:02:49+00:00,1,Twitter for Android,@SeunKlassik @officialjandor is the new face of Lagos
2191,Abdullaahmoj07,2022-11-28 12:40:30+00:00,0,Twitter for iPhone,@ogwoemenike @Aladay7 @AMADIOH95551223 @banjiakinleye @officialjandor But you are very sure that such can happen in Igbo land. If you like be born and stay there for the entire of your life you can be elected for any political position so don’t come!!! That’s part of what Lagos State accommodate...
2192,ogwoemenike,2022-11-28 12:31:46+00:00,0,Twitter for Android,@Aladay7 @AMADIOH95551223 @Abdullaahmoj07 @banjiakinleye @officialjandor I was talking about his state of Origin else he should mention his family in Lagos.
2193,ogwoemenike,2022-11-28 12:11:43+00:00,0,Twitter for Android,"@Aladay7 @Abdullaahmoj07 @AMADIOH95551223 @banjiakinleye @officialjandor Then that means Igbos born in Lagos are lagosians too! He was born in Lagos so also are the Igbos there. Even in other countries, once you reside for a period of time you become a citizen and gain the right to vote and be voted for."
2194,veelz88,2022-11-28 11:56:00+00:00,2,Twitter for Android,"@officialcerutti is you ww must support and VOTE for in Ikeja State Constituency 2.
@OfficialPDPNig @lagosforlagos @officialjandor @funkeakindele @YGMites https://t.co/bVQgne15kc"
2195,QudusIbrahim33,2022-11-28 11:16:25+00:00,1,Twitter for Android,@Teejayejide @officialjandor The time is now to rescue lagosians
2196,olawalemak1,2022-11-28 11:09:56+00:00,1,Twitter for iPhone,@Teejayejide @officialjandor We are standing by our leader OLAJIDE ni baba let them know we are for you we declare total loyalty it is time to vote PDP for a greater Lagos vote JANDOR
2197,vasnioak,2022-11-28 11:05:52+00:00,0,Twitter for Android,"@officialjandor ..,..I must commend u ..for the first time..u and grv are giving APC a run for their money...sadly...alot of Omo ales here will be throwing shades.."
2198,vasnioak,2022-11-28 11:04:59+00:00,0,Twitter for Android,@ayodeji_obis @officialjandor Enjoy https://t.co/uV8wOHwhW6
2199,vasnioak,2022-11-28 11:04:23+00:00,0,Twitter for Android,@olunwachukwu @officialjandor They are not 'like forgotten'....they a forgotten
2200,IdonoKingsley,2022-11-28 11:04:04+00:00,1,Twitter for Android,@Teejayejide @officialjandor By the special grace of God jandor will become the governor of LAGOS state next year
2201,vasnioak,2022-11-28 11:03:42+00:00,0,Twitter for Android,"@alhajatohset @officialjandor @jidesanwoolu Is been proven alot times....APC supporters,especially those in Lagos. ..no get sense .driven by ethnicity and ewureish mindset"
2202,nelempowerment,2022-11-28 11:02:58+00:00,2,Twitter for iPhone,"@Teejayejide @officialjandor I tell you, Jandor is the only true candidate with the mind to elevate Lagos, cause he’s not a stooge"
2203,vasnioak,2022-11-28 11:02:14+00:00,0,Twitter for Android,@honatoa @ayisat_opeyemi @officialjandor This brain self ..e don see fir APC hand https://t.co/6LP05kTLX0
2204,vasnioak,2022-11-28 11:01:33+00:00,0,Twitter for Android,@ayisat_opeyemi @officialjandor Wait for ur turn..Kee all of una mama. U hear. Wait for ur turn naim go turn ur bleaching bleaching face to dudu..I warn u?
2205,vasnioak,2022-11-28 10:58:26+00:00,0,Twitter for Android,@officialjandor Villages in epe?..serves them right...when ambode tried to build that side of town ..they joined the bad god father to take him out....now let dem reap bad governance
2206,awobifa_shola,2022-11-28 10:39:20+00:00,0,Twitter for iPhone,"@officialjandor Yes ooo, Lagos4Lagos"
2207,awobifa_shola,2022-11-28 10:37:59+00:00,0,Twitter for iPhone,@officialjandor JAFEKO JAFETO E—-you will change Lagos to a better and best State—-omo eko ti koni jeki ilu Eko baje
2208,IdrisMo33596909,2022-11-28 10:18:32+00:00,0,Twitter for Android,@officialjandor U shall be nest in Sha Allah
2209,joyforever74,2022-11-28 09:35:29+00:00,0,Twitter for Android,@TrafficChiefNG @GMuyideen @officialjandor Those days there used to be boat regalia passing through the clean water by Lafiaji. By evening people spread mats under the bridge to enjoy bridge.  CFAO stores used to be around Kam Salem. UAC by Moloney. Nobody dear harass you. Touting and agberos is the new face of Eko.
2210,TrafficChiefNG,2022-11-28 09:30:18+00:00,0,TrafficChiefNG,[10:18AM] @joyforever74: @GMuyideen  @officialjandor Was it the way Mandilas Road was. The new road from Total Sura through VIS that connect Adeniji around new Maternity is under construction. Was that way Obalende was? Now under bridge is lion's den. #TrafficChief
2211,TrafficChiefNG,2022-11-28 09:30:18+00:00,1,TrafficChiefNG,[10:20AM] @GMuyideen: @joyforever74  @officialjandor The Obalende you just mentioned can you qalk there freely around 9pm in the 80s even thought it was very close to the head of state's residents then #TrafficChief
2212,lagosforlagos,2022-11-28 09:29:25+00:00,7,Twitter for Android,@cartermillz @AAdeleke_01 @OfficialPDPNig @officialjandor
2213,GMuyideen,2022-11-28 09:20:40+00:00,0,Twitter for Android,@joyforever74 @trafficbutter @officialjandor The Obalende you just mentioned can you qalk there freely around 9pm in the 80s even thought it was very close to the head of state's residents then
2214,joyforever74,2022-11-28 09:18:23+00:00,0,Twitter for Android,@GMuyideen @trafficbutter @officialjandor Was it the way Mandilas Road was. The new road from Total Sura through VIS that connect Adeniji around new Maternity is under construction. Was that way Obalende was? Now under bridge is lion's den.
2215,TrafficChiefNG,2022-11-28 09:15:15+00:00,1,TrafficChiefNG,"[10:14AM] @GMuyideen: @joyforever74  @officialjandor And you couldn't notice any development on foresythe road, what about adeniji Adele Road? #TrafficChief"
2216,GMuyideen,2022-11-28 09:14:52+00:00,0,Twitter for Android,"@joyforever74 @trafficbutter @officialjandor And you couldn't notice any development on foresythe road, what about adeniji Adele Road?"
2217,Teejayejide,2022-11-28 09:14:15+00:00,15,Twitter for Android,"The choice to make Lagos better is in our hand now we all need to come out and vote this current government out we need a breath of fresh Air in Lagos 
@officialjandor 
#jafuneko
#jafunetoe
#breathoffreshAir https://t.co/cYZzMFaqER"
2218,joyforever74,2022-11-28 09:11:37+00:00,0,Twitter for Android,"@GMuyideen @trafficbutter @officialjandor Almost daily, my route. Few days ago boys fought on Lewis Street, few block from Sura."
2219,JSobebo,2022-11-28 09:08:17+00:00,0,Twitter for Android,@__luvbee @officialjandor This is the next governor to make us smile as wike leave's in few months time.
2220,GMuyideen,2022-11-28 09:08:10+00:00,0,Twitter for Android,"@joyforever74 @trafficbutter @officialjandor Yea I can see you know island too well, when last do you visit foreshore alone?"
2221,TrafficChiefNG,2022-11-28 09:00:18+00:00,0,TrafficChiefNG,"[9:47AM] @joyforever74: @GMuyideen  @officialjandor Drive through Okesuna, Foresythe, Smith, Turton, Campos, Sura, Olowu, Jankara, IsaleAgbede, Ojo Giwa, Aroolaya, Olushii, Adeniji, Enyin eyo, see the roads and dirt, since you claim you are born in Lagos Island. #TrafficChief"
2222,Junior15644694,2022-11-28 08:53:15+00:00,0,Twitter for iPhone,@tajudine2013gm2 @officialjandor Lol the guy don loose guide I see him wife with one young boy
2223,joyforever74,2022-11-28 08:47:43+00:00,0,Twitter for Android,"@GMuyideen @trafficbutter @officialjandor Drive through Okesuna, Foresythe, Smith, Turton, Campos, Sura, Olowu, Jankara, IsaleAgbede, Ojo Giwa, Aroolaya, Olushii, Adeniji, Enyin eyo, see the roads and dirt, since you claim you are born in Lagos Island."
2224,group_democrat,2022-11-28 08:46:38+00:00,1,Twitter for Android,@lagosforlagos We are solidly behind you @officialjandor . The good Lord will crown your efforts with success in Jesus Name.
2225,GMuyideen,2022-11-28 08:40:47+00:00,0,Twitter for Android,"@joyforever74 @trafficbutter @officialjandor Please be specific about what Lagos was used to be bcus I was born and breed in Lagos, island precisely bcus I can tell you how Lagos was in the 80s and 90s, shall we talk about dump sites, dilapidated roads, poor health facilities to mention few?"
2226,Kalgo4ATiku,2022-11-28 08:30:44+00:00,0,Twitter for Android,"THIS YOUNG AWORI MA CALLED @officialjandor is one of the notable man of honor I have never seen for a while,he makes us to believe in our selves as a youth.he is far better than your soul called family put together.Jardon has been respecting you as an elder but u no wan get sense https://t.co/HbvirQhRjF"
2227,Donaldd15427160,2022-11-28 08:30:09+00:00,0,Twitter for Android,@officialjandor Jandor or woman wrapper won't you shut up? You think to governed Lagos na nollywood film?
2228,Donaldd15427160,2022-11-28 08:28:18+00:00,0,Twitter for Android,@SpiceSimeone @sirbaloobogero @officialjandor Fool twitter na stationary office? Shut up you have nothing useful to contribute
2229,joyforever74,2022-11-28 07:52:10+00:00,0,Twitter for Android,"@GMuyideen @trafficbutter @officialjandor What appease me may not appease you, reason we don't contribute to marry one wife. Drive round Lagos and give total summation of what Lagos used to be in the 80s/90s compared with now. God bless you."
2230,lamcollins27,2022-11-28 07:51:12+00:00,0,Twitter for Android,"@realFFK You called somebody worthless and rolled out this long epistle because of same individual? Shows you're actually having sleepless night because of @officialjandor.Let me categorically tell you,that young man is the next governor of Lagos and the end has come 4 u&amp;ur godfather."
2231,YinkaWorldwide,2022-11-28 07:45:04+00:00,1,Twitter for Android,Take note @officialjandor 👇
2232,odogwu_obi,2022-11-28 07:32:39+00:00,0,Twitter for Android,@5473a8d7d9e3466 @officialjandor Obidient group na my family
2233,odogwu_obi,2022-11-28 07:31:39+00:00,0,Twitter for Android,@abiolandokiji @officialjandor If the other candidates think they are popular let them go and win votes in the SS and SE.
2234,EniyeAmeze,2022-11-28 07:22:19+00:00,1,Twitter for Android,"@Abdulhafeez_92 @frankobisike @tajudine2013gm2 @officialjandor Insult him back if it makes you feel better, but leave tribe out of it"
2235,honatoa,2022-11-28 07:14:22+00:00,0,Twitter for Android,"@ASurajudee @keepSearching25 @bola_jaytows @officialjandor @jidesanwoolu All roads can't be fixed by 1 govt.Moreover a state like lagos, alot of people wil need 2 move back 2mowe, ibadan and d likes in the nearest future.. govt is only trying 2 accommodate all. Am not anywhere o! Pmb as done gud based on his situation ada wil come and build on it."
2236,GMuyideen,2022-11-28 07:10:17+00:00,0,Twitter for Android,"@joyforever74 @trafficbutter @officialjandor I should be the one asking you that, since you belive jandor is the one that can turn Lagos to dubai as you said but can't you compell your state governor to develop your state at least to 50% of what Lagos is today"
2237,bola_jaytows,2022-11-28 06:57:36+00:00,0,Twitter Web App,@ASurajudee @honatoa @keepSearching25 @officialjandor @jidesanwoolu Several inner roads in Ikoyi completed…several inner roads in Victoria island completed. This is the area I live and do business. I can confirm that also regional road which will serve as alternative to Lekki-Epe is ongoing. Lagos is one of the most secured place in Naija today
2238,ASurajudee,2022-11-28 06:55:03+00:00,0,Twitter for Android,@bola_jaytows @honatoa @keepSearching25 @officialjandor @jidesanwoolu Good one sir can you please educate me sir please mention just 2. Thanks
2239,ASurajudee,2022-11-28 06:53:36+00:00,0,Twitter for Android,"@honatoa @keepSearching25 @bola_jaytows @officialjandor @jidesanwoolu Sir am not a political and in my area people hate me as we are talking now because I do camping for APC mostly @MBuhari and now to talk now self na wahala, please sir if you are with them this our leaders need to listing to there people."
2240,ASurajudee,2022-11-28 06:49:45+00:00,0,Twitter for Android,@honatoa @keepSearching25 @bola_jaytows @officialjandor @jidesanwoolu Sir is that the mega state we are talking about is the the blue-print we are talking about sir @jidesanwoolu is the governor of this state he is the Chief security of this state things are not working if not for election coming most of our roads are bad
2241,ASurajudee,2022-11-28 06:46:26+00:00,0,Twitter for Android,"@honatoa @keepSearching25 @bola_jaytows @officialjandor @jidesanwoolu Agreed with you sir and that is the reason I said what as he state and finish sir you can't say in 3years plus you can't finish just one project, Lagos as at today area boys have taken over everything your car must not stop on the road you will pay for what you did not buy"
2242,TheCyloneIsZeus,2022-11-28 06:32:34+00:00,0,Twitter for Android,"@realFFK Oloshi nie egbon Femi FenuKoPanti. @officialjandor aka Jandor, way junior to you is here daring to do what iyalaya e can't do in Osun your birth place but you are here on twitter calling him names? O le ku re Femi, elete borogo bi obo inaki."
2243,oizuanjeme,2022-11-28 06:24:15+00:00,1,Twitter for Android,@officialjandor @osime2014 God bless you bro.
2244,sirbaloobogero,2022-11-28 05:38:15+00:00,0,Twitter for Android,"@abiolandokiji @SpiceSimeone @officialjandor Don't tell him o. He believes everybody they ""serve"" everybody like him."
2245,ogunsburg,2022-11-28 05:27:30+00:00,0,Twitter for Android,@okolicharles1 @geemoneiy @officialjandor Na lie joo Tejuoso market open my brother was there to buy some fabrics for himself which he bought. Lori iro.... Iro po iro po ooo
2246,ogunsburg,2022-11-28 05:17:34+00:00,0,Twitter for Android,"@AMADIOH95551223 @banjiakinleye @officialjandor Human capitalisation through the creation of millions of jobs lastma, lamata, lasgbus, lawma,rrs, several housing schemes by lsdpc, millileum schools in all twenty lgs, free education (free waec) etc go and verify."
2247,__luvbee,2022-11-28 05:07:04+00:00,1,Twitter for Android,@officialjandor Dancing Governor
2248,abiolandokiji,2022-11-28 05:05:12+00:00,0,Twitter for Android,@officialjandor All this Igbo girls and boys shouting about Lagos vote . Am sure you guys are not going to your state to vote the right choice. You can't settle your state you want to settle Lagos if your state is better why did you come to Lagos.
2249,abiolandokiji,2022-11-28 05:01:54+00:00,0,Twitter for Android,@odogwu_obi @officialjandor Obinna na Lagos ooo not your real state you have such confidence.. lol you go Sabi share meat Wella.
2250,abiolandokiji,2022-11-28 04:59:13+00:00,1,Twitter for Android,"@SpiceSimeone @sirbaloobogero @officialjandor You are an employee... If you know how personal business is run, I can be sell and still tweet... What if he has many workers like you working for him"
2251,honatoa,2022-11-28 04:46:08+00:00,1,Twitter for Android,@ASurajudee @keepSearching25 @bola_jaytows @officialjandor @jidesanwoolu D problem u have is starting and finishing is not a govt thing rather continum. Lagos had a blue-print in which all the governors were part of the design. All they need do is stick to the vision in bringing it forth. the red rail line was started by his administration.
2252,bola_jaytows,2022-11-28 04:43:22+00:00,1,Twitter Web App,"@ASurajudee @honatoa @keepSearching25 @officialjandor @jidesanwoolu I’m aware of several roads in Ikoyi and Victoria island started and delivered by @jidesanwoolu. That being said, Govt is a continuum. He is completing lots of projects of previous administration including the blue and red line railways. He started the regional road in Lekki"
2253,ASurajudee,2022-11-28 04:36:10+00:00,0,Twitter for Android,@honatoa @keepSearching25 @bola_jaytows @officialjandor Good one please can you mention just one infrastructure @jidesanwoolu have started in the last 3 years and deliver
2254,fortune2710,2022-11-28 04:14:01+00:00,0,Twitter Web App,"@officialjandor Osun state is not Lagos, APC can't experience any defeat at all in Lagos. We have mounted all our strategy to win the election. BOS for second term unfailingly"
2255,Tomtomgist,2022-11-28 02:20:34+00:00,0,Twitter for Android,@frankobisike @tajudine2013gm2 @officialjandor #OOTW.
2256,EhisabheleA,2022-11-28 01:41:31+00:00,3,Twitter for Android,@drealtimibaba @realFFK @officialjandor You can't become jandor shadow . his shadow is more successful than you . you @realFFK that grow fat by feeding on the excreta of anybody that hire you. https://t.co/L7yoFB1keP
2257,femimclover,2022-11-28 01:17:52+00:00,4,Twitter for iPhone,@officialjandor It’s yours and Peter Obi next by God’s grace.
2258,ayandokun_o,2022-11-28 01:13:39+00:00,1,Twitter for iPhone,"@officialjandor Nice one our next Governor in Lagos State, you shall be congratulated as well in Jesus name."
2259,tolu4mygame6,2022-11-28 00:45:07+00:00,1,Twitter for Android,"@officialjandor Your Excellency, God is the master of the universe and He will be the lead support to your journey to that seat. Congratulations in advance @officialjandor @funkeakindele"
2260,olabonn,2022-11-28 00:10:14+00:00,0,Twitter for iPhone,@officialjandor Story for the gods!!!!
2261,honatoa,2022-11-27 23:45:02+00:00,0,Twitter for Android,@keepSearching25 @bola_jaytows @officialjandor Of ambode had continued the rail line we won't be saying something else.. ambode was an incoming disaster to LAGOS
2262,honatoa,2022-11-27 23:43:29+00:00,1,Twitter for Android,@ayisat_opeyemi @officialjandor He dosnt even have a turn sef.. Lagos can't go backward.. he's not even contesting for 2023 I want to believe e will create awareness toward 2027 by that time he will have total control of the pdp structure. Arrogance and boldness can't mean same thing..
2263,HoustonLouis3,2022-11-27 23:27:37+00:00,0,Twitter for iPhone,"@deliciouzvoice @AMADIOH95551223 @banjiakinleye @officialjandor @ebbynon1 😂😄🤣
Dele, you are clown.
Anthem indeed.
Did you say Valid examples???
Hmmmm, Dele Oooo.
You seem too funny to engage in this Discourse,Walahi!!!"
2264,5473a8d7d9e3466,2022-11-27 23:01:18+00:00,0,Twitter for Android,@odogwu_obi @officialjandor Do you have family self
2265,emma_ocheme,2022-11-27 22:44:47+00:00,0,Twitter for Android,@officialjandor Getat! You that can't chairman ordinary LCDA want to be governor. You think it's a scene one production?🙄
2266,Abdulhafeez_92,2022-11-27 22:28:25+00:00,0,Twitter for Android,"@EniyeAmeze @frankobisike @tajudine2013gm2 @officialjandor What has"" insulting the wife "" got to do with his tweet... This is what he said"" See mumu dem dey hang your wife for one corner, you dey sey she dey shop ode ""

Is this fine in your hearing?"
2267,abacha_son,2022-11-27 22:01:38+00:00,0,Twitter for iPhone,@banjiakinleye @officialjandor Honour? Your God right ?
2268,NworahSteven,2022-11-27 22:00:51+00:00,0,Twitter for Android,@officialjandor Madness...... Nonsensical nonsense in the highest order
2269,EniyeAmeze,2022-11-27 21:56:11+00:00,0,Twitter for Android,@banjiakinleye @officialjandor Respect and honour is earned not demanded or forced
2270,EniyeAmeze,2022-11-27 21:54:24+00:00,0,Twitter for Android,@tajudine2013gm2 @officialjandor This video must have been photoshopped https://t.co/SqsWTy5Dea
2271,MichaelPrior5,2022-11-27 21:51:45+00:00,0,Twitter for Android,@miclite1 @officialjandor Amen. Even though I encourage GRV too. I just love to hear sincere motives and await work to match it
